age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60,lti,pti,revol_util_ratio,interest_risk_index,debt_burden_index,loan_status
49,8.7,97500.0,711,10.14,788.68,21,13,0,1,34300.0,11.93,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.3517912636793469,0.14005715013359557,0.008088942677510999,0.16990196629213483,34.7802,0
23,2.1,15000.0,621,8.84,18466.91,17,10,0,0,6800.0,16.83,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.45330311312579163,0.13459357497047691,1.23104526364909,0.23919163987138262,6.0112000000000005,1
41,7.3,58900.0,645,19.81,24553.8,18,9,0,0,11400.0,16.58,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.19354510110184886,0.08230489821686712,0.4168655880205769,0.5084362229102166,22.583399999999997,1
23,3.3,90800.0,661,8.73,9761.52,17,11,0,1,9400.0,14.4,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.10352308895276484,0.04269465786962142,0.1075045429015099,0.1898972809667674,8.206199999999999,0
50,2.7,47700.0,661,5.44,27268.88,28,20,0,2,3800.0,13.57,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.07966290014884383,0.022025783069855077,0.5716626485817907,0.11151178247734139,2.0672,0
44,3.4,60300.0,634,2.13,9351.36,17,9,0,0,4800.0,14.61,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0796006699723056,0.03292445553808632,0.15507802524004577,0.0490067716535433,1.0224,1
67,6.4,40800.0,667,22.16,36444.7325,19,11,0,1,18400.0,15.96,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.45096933898678954,0.1900988244002712,0.8932313546236611,0.529451497005988,40.7744,1
23,14.1,75100.0,771,14.26,26338.86,14,6,0,0,25000.0,11.73,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.33288504813517794,0.1321446645335443,0.35071250715702856,0.21667072538860105,35.65,0
27,10.1,35800.0,713,29.51,11847.59,19,9,0,0,11300.0,14.46,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.31563364151839335,0.13025912250693175,0.33092902432892934,0.5976394957983194,33.3463,1
21,0.6,56200.0,741,26.39,14698.84,25,13,0,1,15100.0,13.34,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.2686784932652444,0.0739070509429475,0.26154054198323873,0.4744509433962264,39.8489,1
27,3.8,28900.0,695,24.22,13427.37,15,8,0,1,13000.0,17.02,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.44981142521020034,0.13415466332450018,0.46459880280959137,0.5922764367816091,31.486,1
60,1.3,31100.0,771,19.71,3989.32,22,8,1,0,14000.0,12.8,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.45014629754670266,0.18142239793378578,0.12826983055207228,0.3267979274611399,27.594,0
51,9.6,40000.0,747,4.32,12130.23,19,14,0,0,5500.0,9.26,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.13749656258593534,0.03444953358799716,0.3032481687957801,0.053480213903743315,2.3760000000000003,0
32,11.2,63000.0,656,32.4,36444.7325,13,6,0,0,2600.0,15.9,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.0412691862033936,0.01201464201005318,0.5784786352597577,0.7841095890410958,8.424,1
25,6.8,61800.0,691,34.77,1467.32,9,8,1,0,11200.0,15.82,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.181226840989628,0.05266787690221628,0.023742657885794726,0.7948864161849711,38.942400000000006,1
63,5.7,23300.0,720,32.52,515.44,16,7,0,1,2100.0,14.08,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.09012488734389082,0.03698763497956156,0.0221209390154929,0.6350646324549238,6.8292,1
56,2.8,67300.0,650,24.3,3947.59,15,8,0,0,5700.0,15.27,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0846941353025958,0.03536014842982713,0.05865574062792529,0.5699861751152073,13.850999999999999,1
38,1.4,46300.0,668,8.76,9950.59,25,14,0,1,5800.0,14.28,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.12526727284507894,0.0515684733771328,0.21491090905164037,0.1869847533632287,5.080799999999999,0
28,3.9,62000.0,722,26.95,15433.0,20,13,0,3,22200.0,13.29,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.3580587409880486,0.14534808282328282,0.24891534007516009,0.4953879668049792,59.829,1
23,15.6,52900.0,682,17.58,7635.13,18,9,0,2,23800.0,14.69,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.44989697737282847,0.12753286518120693,0.14432865163229427,0.37811156661786227,41.840399999999995,0
34,2.4,35200.0,724,18.11,5663.53,12,6,0,1,15800.0,12.86,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.4488508849180421,0.12212900981234172,0.1608911678645493,0.3212339310344827,28.6138,0
52,12.2,46800.0,679,3.77,7584.53,14,6,0,2,21100.0,14.22,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.45084506741308944,0.18544081439128066,0.16205914403538385,0.07883735294117647,7.9547,1
43,7.9,81200.0,642,8.44,9979.54,25,16,0,1,21400.0,12.89,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.26354355241930516,0.10637599304465267,0.1228992253789978,0.16919377916018663,18.0616,0
66,17.0,29200.0,671,17.71,36444.7325,15,9,0,0,13100.0,13.49,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.4486147734666621,0.18259163555076302,1.2480645354611142,0.35551770833333335,23.200100000000003,1
32,10.6,64800.0,697,28.71,3210.59,17,10,0,0,11200.0,14.56,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.1728368389376707,0.07143913391022792,0.04954537738615145,0.5988790830945558,32.1552,0
36,7.4,24900.0,683,16.12,764.1,19,9,0,0,2200.0,14.95,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0.08834986546725031,0.03670995484642364,0.030685514637966347,0.35233040935672516,3.5464,0
58,3.0,85800.0,647,39.44,23836.13,22,16,0,1,4100.0,17.05,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.047784990850922485,0.02045563256201778,0.27780713511497535,1.0377345679012346,16.170399999999997,1
56,0.1,20800.0,714,10.77,6638.35,15,7,0,0,3000.0,12.75,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.1442238353925292,0.058074757466246366,0.3191360992259988,0.19205244755244755,3.231,0
43,0.6,117000.0,617,11.7,36444.7325,19,7,0,0,34300.0,16.22,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.29315988752232885,0.0859526300423523,0.3114907778565995,0.3070776699029126,40.131,1
32,1.2,110200.0,580,10.24,36444.7325,14,8,0,1,34300.0,16.41,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.31124944419742107,0.1320553838422453,0.3307114499868422,0.28922271944922545,35.123200000000004,1
50,3.4,90200.0,648,5.97,17928.34,20,10,0,2,28600.0,15.74,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,0.317069655547056,0.09199019590042855,0.19875988071085687,0.14478859784283513,17.074199999999998,1
64,10.9,32600.0,626,20.9,9070.36,12,4,1,0,14700.0,18.3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.45090641391368363,0.13823864570958053,0.2782233673813687,0.61,30.723,1
32,5.7,138800.0,621,3.26,2224.55,14,6,0,1,6900.0,15.53,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.0497114574102492,0.02083267969095211,0.016026901823473896,0.08139517684887458,2.2493999999999996,0
57,1.9,41400.0,699,33.91,3146.12,15,6,0,0,18600.0,14.19,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.44926451051906957,0.18470637328749684,0.07599140117388468,0.6874041428571428,63.072599999999994,0
35,2.5,51000.0,708,9.43,16596.04,10,5,0,4,1000.0,11.17,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.019607458677280837,0.007720367349740475,0.3254061685064999,0.14856572637517632,0.9430000000000001,0
48,1.0,19800.0,666,10.03,10456.01,19,9,0,2,8900.0,15.64,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.44947224887631937,0.13006178652247036,0.5280546437048634,0.23518620689655173,8.9267,1
38,7.8,89100.0,690,13.86,9495.6,16,9,0,2,20200.0,14.2,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.22670901561149706,0.09323349525593459,0.10657119448715503,0.284821997105644,27.9972,0
32,2.5,84200.0,667,40.25,1943.25,20,11,0,0,1000.0,15.21,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.011876343511359723,0.004954389592403817,0.023078704528449782,0.9164708083832335,4.025,1
30,4.8,73500.0,737,24.9,699.53,6,1,2,0,7900.0,15.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.10748153086352566,0.03101864341000545,0.009517285479109128,0.5229674796747967,19.671,1
32,0.3,110500.0,665,25.1,3963.14,23,13,0,0,17300.0,15.99,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.15655966914326566,0.06603423315110345,0.03586519579008335,0.6026261261261262,43.423,0
56,4.5,50900.0,671,12.42,36444.7325,14,7,0,0,2600.0,14.42,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.05107954657079429,0.014393088061546568,0.7159924657668808,0.2665125,3.2292,0
49,6.6,42800.0,700,3.11,1955.85,16,8,0,1,14100.0,13.2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.32943155533749213,0.13354502910695976,0.04569636223452723,0.05856205420827389,4.3850999999999996,0
45,0.2,80200.0,654,20.05,6161.9,14,6,0,1,2600.0,16.34,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.03241854839715216,0.01374038567536285,0.07683071283400456,0.5001786259541985,5.213,0
48,9.1,64000.0,627,11.62,9740.67,16,9,0,0,1000.0,14.12,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.015624755863189638,0.006418035667023726,0.1521955906938954,0.2612649681528662,1.162,0
28,13.1,58600.0,756,44.05500000000001,36103.01,25,18,0,0,13100.0,14.12,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.2235456732820259,0.06257346942896323,0.6160818074776881,0.8217392338177016,57.71205000000001,1
67,7.8,24000.0,605,32.79,24268.83,25,17,0,0,1000.0,19.85,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0.041664930627890506,0.018534332067502515,1.0111591183700679,1.0740618811881188,3.279,1
44,1.3,53200.0,713,8.99,36444.7325,21,12,0,1,23900.0,12.39,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.4492396759459409,0.1800228343369792,0.6850384861186819,0.1560029411764706,21.4861,0
41,1.8,142987.5,638,22.47,256.93,11,7,0,0,3200.0,16.38,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.02237942212135941,0.00949125855433163,0.001796857789262773,0.5759915492957746,7.1903999999999995,0
28,0.9,128400.0,630,9.1,19590.2,15,7,3,0,21700.0,14.35,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.16900179905140925,0.06965225016481165,0.15257046284686257,0.20694928684627573,19.747,1
45,7.6,32400.0,695,33.45,31751.96,17,14,0,0,4000.0,14.75,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.12345297984630103,0.03503725088077814,0.9799685194901392,0.7088900862068966,13.380000000000003,1
25,16.4,24800.0,756,14.11,4586.41,11,3,0,3,11200.0,12.05,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.4515946937623483,0.18004246024464118,0.18492843030522962,0.22460435931307793,15.8032,1
52,0.9,142987.5,762,27.6,1038.57,17,11,0,4,7100.0,13.57,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0.04965434283176619,0.013730906583930587,0.007263311385181325,0.49086762778505905,19.596,0
43,1.6,15000.0,728,18.56,268.51,20,10,0,2,6800.0,13.23,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.45330311312579163,0.18375133427985274,0.017899473368442102,0.33682962962962965,12.620800000000001,0
39,2.6,43100.0,801,21.87,1414.53,16,8,0,0,5400.0,9.46,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.1252871163082063,0.04811940321381271,0.032818960116934644,0.25796783042394017,11.809800000000001,0
21,0.5,107900.0,653,8.29,1937.5,16,6,0,5,4900.0,14.77,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.045411998035236004,0.018827422233533092,0.017956274733320357,0.1872221712538226,4.062099999999999,1
36,1.3,131300.0,761,17.94,29951.07,19,9,0,1,16600.0,11.56,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.12642706453111552,0.05006782492273046,0.22810999154614206,0.2721606299212599,29.7804,0
22,2.0,38500.0,753,5.37,3657.57,15,7,0,0,1000.0,11.29,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.025973351341523596,0.006819898610076174,0.09499935066621647,0.0804075596816976,0.537,0
47,0.4,142987.5,647,12.77,6169.53,15,9,0,0,2100.0,14.94,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,0.014686495767142113,0.004186817879284944,0.04314703630012204,0.2944194444444444,2.6816999999999998,0
37,0.1,17100.0,681,8.9,3075.87,21,10,0,2,7700.0,13.04,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.4502660663119116,0.182041940593844,0.1798649201801064,0.1701700879765396,6.853000000000001,0
49,4.1,121000.0,648,16.17,2359.33,22,13,0,0,15000.0,15.77,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.12396591763704433,0.03599050979735152,0.019498433897240517,0.3929135593220339,24.255000000000003,1
30,4.5,38800.0,725,5.05,6488.78,21,8,0,1,2600.0,12.64,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0.06700858225303472,0.026946548322757183,0.1672322878276333,0.08792286501377411,1.313,0
24,0.3,51100.0,692,13.8,27857.15,15,7,0,0,4000.0,15.84,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.07827635467016301,0.022757670169429346,0.5451390383749829,0.31542857142857145,5.5200000000000005,0
28,5.0,41400.0,705,10.23,10270.48,17,7,0,1,4300.0,12.93,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.10386222555010749,0.028306055713266616,0.2480732349460158,0.18735679886685552,4.3989,0
44,1.1,50200.0,583,5.57,14407.64,25,12,0,2,1800.0,16.1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0.035855859445030974,0.015144960192807274,0.28699906376367,0.15355650684931507,1.0026,0
24,5.4,71600.0,652,6.09,15008.41,17,9,0,0,16600.0,13.46,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.23184033742545496,0.09434251143860832,0.2096117372662393,0.12553047473200613,10.109399999999999,0
31,5.9,38800.0,652,21.87,5079.46,14,9,0,1,8400.0,17.45,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.2164892657405737,0.09317763607299916,0.1309105435426922,0.5844280245022971,18.3708,1
35,6.2,29000.0,620,2.27,6566.63,13,5,0,0,13000.0,15.23,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.4482604048136271,0.18700463112631255,0.2264277093893314,0.05567165861513687,2.951,0
22,4.0,53700.0,635,13.38,346.68,17,9,0,0,2200.0,15.52,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.0409675797471183,0.017163792456536826,0.006455745703059533,0.3265056603773585,2.9436,1
26,9.9,62600.0,637,10.45,8599.05,5,1,1,0,1000.0,14.38,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.015974185715883132,0.006585794880014339,0.13736282168016484,0.23553448275862066,1.045,1
29,2.4,87700.0,669,13.23,2147.15,21,15,1,3,6000.0,14.06,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.06841427121697587,0.02807925993741054,0.02448261707392162,0.27763253731343285,7.938,0
27,0.3,111700.0,773,18.75,20476.33,21,13,0,2,18400.0,11.07,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.16472547246667443,0.06477397534780993,0.1833137572626924,0.26816860465116277,34.5,0
