applicant_id,age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60
LN-10174,31,1.1,55600.0,739,31.82,3126.34,26,13,3,0,1800.0,14.07,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-10175,48,0.9,21900.0,609,44.05500000000001,13654.55,15,8,0,1,9900.0,19.73,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-10176,45,7.9,68600.0,798,12.32,20569.95,20,13,0,1,3700.0,10.66,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10177,59,1.5,34800.0,724,15.78,3857.84,14,5,0,3,15700.0,12.8,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-10178,53,11.8,27700.0,591,44.05500000000001,2671.77,26,14,1,1,4200.0,20.585,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10179,21,15.8,34200.0,669,7.57,25763.4,17,8,0,0,1000.0,13.39,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
LN-10180,47,3.8,73000.0,672,10.69,62.5,20,11,0,1,32800.0,12.85,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10181,33,0.7,108300.0,700,20.17,3544.49,17,6,0,1,9300.0,14.65,0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
LN-10182,61,2.1,70700.0,631,17.95,6265.28,26,17,2,2,29500.0,16.35,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-10183,23,7.2,76700.0,682,27.07,13386.41,14,7,0,4,18600.0,13.97,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10184,59,2.1,70300.0,674,21.84,36444.7325,19,15,0,0,2800.0,15.49,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
LN-10185,26,0.4,57300.0,643,34.28,5560.02,16,11,0,1,25800.0,18.1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
LN-10186,28,3.7,79500.0,636,19.16,35666.23,18,11,0,0,1000.0,15.43,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
LN-10187,47,8.4,15000.0,726,6.41,5483.14,15,8,0,0,6800.0,11.65,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10188,29,7.2,57600.0,595,12.4,14270.16,19,8,2,0,4100.0,16.41,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-10189,57,0.9,30500.0,704,25.29,2169.16,19,11,0,2,6300.0,16.26,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-10190,53,5.0,102700.0,720,3.06,7403.3,23,12,1,3,19800.0,11.47,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-10191,62,1.1,50000.0,669,13.91,24600.79,28,12,0,0,16100.0,15.66,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-10192,64,3.0,55100.0,683,18.62,4627.85,13,6,0,2,8100.0,14.12,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10193,44,9.3,23700.0,738,18.79,1333.9,16,12,2,0,1000.0,11.11,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
LN-10194,35,1.3,94800.0,645,9.99,8875.66,17,11,0,0,1000.0,14.73,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10195,52,1.4,76500.0,650,11.98,6947.86,17,13,0,1,17000.0,14.32,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10196,52,0.0,73600.0,655,17.55,3129.2,23,16,0,1,33100.0,16.05,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-10197,44,9.2,34600.0,738,24.64,28324.51,22,13,0,0,15600.0,14.54,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10198,61,7.1,35400.0,745,6.62,11046.2,20,10,0,3,1800.0,13.45,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
LN-10199,32,4.4,61300.0,610,16.2,5117.33,25,15,0,1,1800.0,16.59,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-10200,59,6.2,37000.0,730,30.4,36444.7325,12,7,0,3,13200.0,13.38,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10201,22,0.7,68800.0,721,15.48,1775.96,16,9,0,2,15000.0,12.05,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-10202,23,2.8,16500.0,758,20.56,22602.67,18,9,0,3,7400.0,12.29,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10203,57,1.9,41400.0,699,33.91,3146.12,15,6,0,0,18600.0,14.19,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10204,37,0.4,142987.5,678,17.39,3285.46,15,4,0,5,3700.0,14.06,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10205,22,3.0,69000.0,737,33.32,8273.74,16,8,0,2,2600.0,16.14,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-10206,22,11.4,59400.0,715,12.51,13014.45,25,14,0,0,26700.0,14.4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10207,48,0.2,142987.5,792,28.45,14072.14,16,8,0,3,17900.0,12.04,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-10208,43,1.6,15000.0,728,18.56,268.51,20,10,0,2,6800.0,13.23,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10209,57,1.0,34600.0,688,18.86,4056.9,21,11,0,1,5700.0,16.14,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10210,52,1.2,43400.0,621,20.64,12967.06,14,7,0,0,13800.0,16.28,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10211,53,10.8,86900.0,651,18.63,26458.4,21,12,0,0,18200.0,16.1,0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-10212,21,2.8,87700.0,608,19.06,13299.98,18,4,0,1,12800.0,17.85,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10213,39,2.8,33600.0,669,40.24,3709.01,13,10,0,0,15100.0,18.74,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10214,22,6.4,93800.0,726,21.15,8505.78,24,14,0,0,12500.0,13.16,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10215,64,0.8,43400.0,680,28.74,12515.06,17,10,1,0,19500.0,16.72,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10216,46,3.0,105500.0,731,9.82,1745.02,18,8,0,2,9500.0,9.9,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10217,52,2.5,30700.0,697,5.43,9447.04,19,12,0,0,1000.0,15.37,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10218,26,4.1,50600.0,660,5.79,7656.32,8,5,0,1,2500.0,14.55,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10219,52,25.0,41400.0,684,6.99,4925.39,19,9,3,2,18600.0,14.28,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-10220,24,6.6,96800.0,704,33.77,11723.25,14,7,1,0,8900.0,13.33,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10221,31,2.3,40600.0,687,5.62,12134.35,24,13,3,0,1800.0,11.55,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
LN-10222,37,7.9,52900.0,688,14.64,36444.7325,20,11,0,0,2400.0,13.08,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10223,58,0.8,71600.0,642,44.05500000000001,6709.8,17,8,0,4,1000.0,17.86,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10224,44,3.0,73100.0,658,23.42,9092.67,23,12,1,0,3600.0,15.21,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10225,25,1.0,88200.0,793,11.41,2056.62,13,5,1,1,34300.0,9.74,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10226,54,1.9,60800.0,741,9.37,9538.5,15,7,0,2,5600.0,11.5,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-10227,26,3.2,43000.0,606,12.78,441.04,30,19,0,0,4000.0,13.53,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10228,42,4.3,44700.0,562,19.19,1948.5,10,5,1,1,15400.0,18.76,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-10229,31,10.9,54900.0,684,13.18,2253.99,11,9,1,0,15700.0,13.66,1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
LN-10230,36,3.2,62100.0,725,23.43,12016.93,21,12,0,0,27900.0,15.52,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-10231,53,3.1,50000.0,654,39.29,10052.38,18,10,0,0,18300.0,16.34,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-10232,29,0.2,54800.0,731,10.33,19196.05,15,6,0,0,1600.0,12.69,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
LN-10233,26,0.2,23500.0,683,40.38,7492.4,10,7,0,0,10600.0,17.26,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
LN-10234,36,3.6,78200.0,672,17.77,7729.0,21,11,0,0,19400.0,16.44,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
LN-10235,49,2.6,59900.0,718,12.94,2114.49,24,15,0,2,4200.0,14.14,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-10236,23,8.2,94000.0,653,9.28,16290.22,18,6,0,0,4200.0,14.5,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10237,40,0.8,54200.0,666,21.73,43.92,17,9,0,1,24400.0,15.64,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10238,56,0.1,20800.0,714,10.77,6638.35,15,7,0,0,3000.0,12.75,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10239,39,2.7,44500.0,678,22.92,2503.86,26,13,0,0,3600.0,14.48,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10240,46,1.2,48500.0,775,16.15,17688.92,16,10,0,1,6200.0,9.89,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
LN-10241,23,0.2,81500.0,715,12.14,13427.91,14,5,0,1,15900.0,13.04,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-10242,39,5.8,17400.0,711,15.98,14721.52,16,8,0,0,7800.0,13.13,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10243,40,0.5,55400.0,678,21.31,1930.17,15,8,0,1,5200.0,16.75,1,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
LN-10244,52,4.2,71900.0,724,14.8,13260.9,14,8,0,0,4400.0,11.67,0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
LN-10245,27,1.5,37700.0,664,10.78,14088.84,16,6,0,0,1900.0,13.63,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-10246,61,0.9,56400.0,694,9.83,31.69,26,18,0,1,11100.0,13.29,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
LN-10247,53,2.1,38400.0,634,24.22,4585.69,19,11,0,0,4500.0,16.99,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-10248,60,7.3,36300.0,732,7.6,1096.02,11,4,1,0,5600.0,11.52,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-10249,59,2.2,43300.0,695,10.2,13725.61,17,13,0,1,1000.0,13.96,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-10250,38,6.3,36600.0,779,5.41,2860.74,20,10,0,0,10600.0,8.785000000000002,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10251,60,0.6,78900.0,800,15.5,3689.06,16,9,0,1,16700.0,13.73,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-10252,21,6.7,36200.0,718,8.4,978.8,18,12,0,0,16300.0,11.18,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10253,31,1.2,33000.0,683,14.72,7935.29,16,8,0,2,3100.0,14.94,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10254,48,5.1,142987.5,633,15.03,403.09,23,10,0,0,34300.0,16.25,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-10255,45,3.8,91900.0,725,15.58,22417.9,19,11,0,0,6300.0,13.6,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10256,43,11.9,19500.0,691,11.44,320.64,20,13,0,1,8800.0,13.52,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10257,51,3.0,35600.0,707,24.12,763.46,21,13,2,0,16000.0,13.6,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
LN-10258,50,0.3,61900.0,766,13.19,12273.38,21,7,0,3,27900.0,11.72,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-10259,62,0.1,64700.0,639,10.34,29857.37,11,8,0,2,5500.0,15.08,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-10260,55,7.9,23900.0,634,5.8,26720.96,22,14,0,0,4200.0,13.78,0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-10261,27,3.3,102500.0,668,26.37,1048.03,23,7,0,0,8100.0,17.12,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10262,36,6.7,85300.0,721,11.14,4083.66,17,7,2,0,11300.0,15.26,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10263,46,1.2,70600.0,708,23.11,8833.58,23,11,2,2,16400.0,13.39,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10264,22,1.9,114300.0,635,12.8,323.81,12,8,0,0,16500.0,15.99,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10265,21,0.1,69500.0,718,41.54,9025.66,18,11,0,0,1700.0,15.32,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-10266,32,14.7,69300.0,620,40.72,7125.39,20,13,1,0,13200.0,17.67,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
LN-10267,25,5.0,127600.0,638,19.17,10652.76,12,6,0,0,2600.0,16.79,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
LN-10268,57,12.2,99300.0,674,19.31,30356.07,16,9,0,0,17400.0,16.63,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
LN-10269,52,3.0,34100.0,652,18.13,3852.7,23,17,0,3,15300.0,14.63,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-10270,29,4.3,76700.0,724,13.1,12229.74,22,13,0,2,20600.0,14.3,1,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
LN-10271,61,5.1,37600.0,694,25.18,6741.9,18,8,1,2,16600.0,15.52,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LN-10272,55,1.7,71500.0,768,15.69,6853.89,21,10,2,2,1100.0,12.67,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-10273,39,8.5,70400.0,668,7.7,12504.68,15,8,1,0,2900.0,15.35,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10274,36,13.2,25300.0,674,13.77,36273.89,18,13,0,4,6100.0,15.28,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-10275,23,9.7,50700.0,741,7.93,23856.05,24,10,0,0,22800.0,11.61,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10276,40,3.0,62700.0,675,7.54,12243.91,15,8,2,0,5600.0,14.51,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10277,44,1.5,42600.0,755,9.78,7428.46,17,9,0,0,19200.0,10.0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10278,53,1.5,64400.0,707,37.66,6619.61,19,7,0,1,1500.0,15.53,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10279,44,14.9,84400.0,562,20.57,18565.05,11,10,0,0,15200.0,19.93,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
LN-10280,31,0.0,53300.0,739,13.8,2954.19,13,7,0,1,21100.0,12.77,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10281,28,5.7,61300.0,726,13.03,10631.07,18,8,1,0,11000.0,11.41,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
LN-10282,56,5.5,115900.0,728,16.75,8437.25,18,13,0,1,20400.0,11.08,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
LN-10283,58,4.4,70300.0,584,11.19,12575.72,21,12,0,1,18000.0,17.93,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-10284,60,20.8,60500.0,647,21.25,2490.51,22,7,0,3,9100.0,14.75,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-10285,40,1.7,32000.0,651,17.5,14279.15,18,12,0,2,14400.0,17.34,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10286,55,1.9,78400.0,638,20.01,11834.12,22,12,0,1,5900.0,15.32,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-10287,45,0.4,65000.0,767,13.26,2383.55,13,6,0,5,7800.0,11.88,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10288,55,2.6,109800.0,679,44.05500000000001,7165.79,19,11,3,1,10900.0,20.01,1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
LN-10289,45,1.4,55600.0,678,7.87,13621.55,25,14,1,1,2000.0,13.66,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-10290,49,1.9,20000.0,708,21.47,27825.09,17,12,0,0,9000.0,12.55,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
